Station_Name,Train_Count
KHANDBARA,7
TULSI ASHRAR,7
BENIPATTI PI,7
SALAMATPUR,7
SALAIA,7
FATEHGARH HA,7
FATEH SINGHW,7
MAHRAULI,7
FUNGO HALT,7
SAIDANWALA,7
UKAI SONGHAD,7
MAHENDRAVADI,7
KHIRASDOH JN,7
BABLAD,7
BANDARUPALLE,7
CHANDAGIRI K,7
BABUPUR (HAL,7
HARPUR NAG,7
CHALTHAN,7
HARIPUR,7
BHANAPUR,7
AKASHI  PH,7
HARIDAS PUR,7
PERUNDURAI,7
KHUDLAPUR F,7
KHUDAGANJ,7
MADHOPUR PUN,7
BYREE,7
GANGIWARA,7
GANGAIKONDAN,7
KHURHAND,7
UTRI PURA,7
GANGWA PUR (,7
BUGLANWALI,7
PIPLI PAKHI,7
RITHI,7
GAUDGAON,7
HADDINGAUNDU,7
AISHBAGH,7
VANJIPALAIYA,7
BUDHSINGHWAL,7
GAUTAM STHAN,7
LILIYA MOTA,7
AUNG,7
GHAL KALAN,7
BOROTI,7
AJHARAIL,7
BRAHMANI,7
VELPURU HALT,7
LAKSHMINARAY,7
PURWA KHERA,7
VIJAYAMANGAL,7
BANSDIH ROAD,7
LAKHOLI,7
KOTLA,7
KOTTUR HALT,7
GINIGERA,7
GOP JAM,7
RAJAPUR HALT,7
VISHRAMBAG,7
GOLANTHRA,7
MUSHARWA   H,7
KUDIKADU,7
KUDALNAGAR,7
NAKKANADODDI,6
NAHARLAGUN,6
KAILI,6
KAILARAS,6
KAHANGARH HA,6
NAMANASAMUDR,6
NALOI BARWA,6
NALKATA,6
DHAMTARI,6
DHAMNI HALT,6
DHALAIBI,6
KANDRORI,6
MUGAD,6
MUDIGUBBA,6
MOWAD,6
KANNAMANGALA,6
DATEWAS,6
SRIRAMPURAM,6
SINGRA,6
NANDIKOOR,6
NANDAPUR,6
NANA,6
KADABARI HAT,6
SINGHPOKHARI,6
SINGARAM,6
SINDURWA,6
SINDRI TOWN,6
KANIYAMBADI,6
BALABHADRAPU,6
BAKULHA,6
MOTUMARI JN.,6
DANTIA,6
DANSI PH,6
SUCHIPIND HA,6
SINDRI MARSH,6
KACHERA,6
KABRAI,6
JUTOGH,6
BAIHATA,6
BAIGUDA,6
BAHRAM,6
KANSIYA NES,6
KANNJARA HAL,6
DANGTAL,6
DANGIDAHAR,6
DANEA,6
DANDU GOPALA,6
DANDI MAL,6
JUNG BAHADUR,6
JUNAGARH ROA,6
JUMNAL,6
JULMI,6
NARA HALT,6
NAOJAN,6
NANOGAON ROA,6
BAIKUNTH WES,6
DHANARI,6
AMTA,6
JORANDA ROAD,6
JORAI,6
JORA ALAPUR,6
NARASINGANPE,6
NARANJIPUR,6
JUNONA HALT,6
SUMMIT,6
SUMMER HILL,6
SUMAOLI,6
DANIYAWAN FL,6
MORSHI,6
MORI BERA,6
MORDAD TANDA,6
MORAIYA,6
MORA,6
MONABARI,6
BARUA BAMUNG,6
JODHKA,6
NARINDARPURA,6
SILLAKKUDI,6
SILANIBARI,6
SILAIMAN,6
SILA KHERI,6
SIKRODA KWAN,6
BHESLANA,6
SUPRAKANDI,6
SUNMAI HALT,6
BARSI TAKLI,6
KANWAT,6
MOLAKALMURU,6
MOHITNAGAR,6
NATHDWARA,6
NARTHAR (HAL,6
JOGIMAGRA,6
JOGESWAR BIH,6
JOGENDRA NAG,6
SIKRIPAI,6
KAOTHA,6
BARUD,6
MOHARI,6
MOHANUR,6
MOHANPURA HA,6
MOHANPUR,6
DALPATPUR,6
SHYAMPURA,6
SHYAMA CHARA,6
SHUKARULLAHP,6
DHARI,6
DHAREWADA,6
JIRINIA,6
JIGNI KHAS (,6
NAVALGOAN,6
MOHADI PRAGA,6
MIYANA,6
SURATPURA JN,6
AMJONGA,6
AMDI,6
SURAJKUNDA,6
NATHWANA,6
JHINKPANI,6
JHILO,6
NAYA BHAGIRA,6
NAWASHAHR DO,6
DHARAMTUL,6
DHARAMPUR  H,6
SHRI-KSHETRA,6
SURJAKAMAL,6
SURGAON BANJ,6
SURER,6
MIRZAPUR BAC,6
MIRZA,6
MINNAMPALLI,6
MINDHA,6
KARCHHA,6
SHRI GHASI N,6
SHRI AMIRGAD,6
DHAURMUI JAG,6
SWARUPGANJ,6
KARANPURA,6
MIHRAWAN,6
MEWA NAWADA,6
KARJODA,6
KARIHA HALT,6
DAL CHAPRA F,6
DAKSHINBARI,6
NETAWAL,6
NEPALGANJ RO,6
NELLIKUPPAM,6
JHANKAD SARA,6
SHIVPURA,6
SHIVNISHIVAP,6
DHIRGANJ,6
TAJPUR,6
KARHIYA BHAD,6
BALLALPURE,6
KARSINDHU HA,6
DAILWARA,6
DAHEGAON,6
NEW GITALDAH,6
BAGWALI,6
BAGWADA,6
DHIGAWARA,6
SHIRUD,6
SHERPUR,6
KASBE SUKENE,6
KARMAHAT,6
KARKEND PH,6
METHAI F,6
MELUSAR,6
TALAIVASAL,6
TALABURU,6
TAKLIMIYA HA,6
TAKLI,6
JHALUARBAR,6
JHALAWAR CIT,6
JETHUKE,6
JETHI,6
JETALVAD,6
DHOLI (BHAL),6
SHANKAPUR HA,6
JAWALI,6
SHAKARNAGAR,6
DHURANA,6
DHUPDHARA,6
DHULE,6
DHUANKHEDI,6
SEWAR,6
DABOLIM H,6
DABLI RATHAN,6
DABLA,6
TALANALLUR,6
MELPATTAMBAK,6
MELNARIYAPPA,6
KASHINAGAR P,6
KASHIABARI,6
KARUKHIRHARN,6
MAVAL,6
KATA ROAD,6
CHUCHELA KAL,6
CLUTTERBUCKG,6
CINNAMARA,6
DIGSAR,6
DIDARGANJ RO,6
JAULKA HALT,6
NILAMBAZAR,6
BHAWANIPATNA,6
BHAVANI NAGA,6
SERNDANUR,6
JARANGDIH,6
JARANDESHWAR,6
NIMSHIRGAON,6
NIMKANA,6
NIMIAGHAT,6
NIMBHORA,6
JAWAHAR NAGA,6
SENDURAI,6
SENCHOA JN,6
SENAPURA,6
TALNI,6
CHUREB,6
KASTURI (HAL,6
KASTLA-KASMA,6
KASHTI,6
BALSAMAND,6
MATMARI,6
MATLABPUR,6
MATHUR,6
SELOO ROAD,6
SEHAL HALT,6
NIZ-SARIHA,6
NIWAS ROAD,6
NIPANI VADGA,6
JAMUNIATANR,6
JASIA  HALT,6
JASHAPUR,6
BHUDA,6
MATATILA,6
MASARAHALLI,6
MASANIWALA,6
BHORAS BUDRU,6
BHOPALKA,6
TANDARAI,6
JAMDHA,6
NIZCHATIA,6
NIZBARGANJ,6
NIZAMPUR,6
BHAWANIPUR B,6
ANUPGANJ,6
ANNECHAKANAH,6
SAVNI,6
SAVDA,6
SAVARDA,6
SATNAUR BADE,6
SATHIN ROAD,6
NURNAGAR  HA,6
NURABAD,6
NUMALIGARH R,6
NUA,6
TARCHHERA BA,6
CHONDI,6
CHOLANG,6
KATAR SINGH,6
MARWAR- BALI,6
MARWAR MATHA,6
MARWAR LOHAW,6
CHITRAWAD,6
CHITRASANI,6
TARADEVI,6
TANIJAN,6
NOSARIA  HAL,6
NONERA,6
JAMSAR,6
JAMMALAMADUG,6
JAMBARA,6
JAM JODHPUR,6
OBLAPURAM,6
MARSUL,6
MARKUNDI,6
KATHOLA (HAL,6
KATHARA ROAD,6
CHITALI,6
CHITAHARA,6
CHIRAKKAL HA,6
TATASIGUA,6
TARIGHAT,6
NYORIYA HUSE,6
NYOLIKALAN,6
JALIADEWANI,6
JALALSI PH,6
BAGESHPURA,6
BAGARPUR HAL,6
BAGAHAI ROAD,6
ODDANCHATRAM,6
DODJALA,6
TELIA,6
TEKKALI,6
KATGHAR,6
KATEPURNA,6
MARGHERITA,6
MARANDAHALLI,6
MAONDA,6
MANUGURU,6
KAULSERI,6
SATADHAR,6
SASAN GIR,6
JAKHAURA,6
ODHA,6
KATHUWAS,6
MANU,6
MANTATTI,6
MANOPAD,6
AMARSAR,6
AMARPUR-JORA,6
AMANVADI,6
TELIAMURA,6
PACHAR MALIK,6
OTTIVAKKAM,6
OTTAKOVIL,6
ORWARA,6
ORKI HALT,6
ORDI,6
OOTWARD,6
DOMJUR ROAD,6
DOMJUR,6
DOLKALLU,6
BAMOUR GAON,6
BAMANHAT,6
BARI,6
CHICHAKI,6
THADI,6
SARSONPURI,6
SARSI,6
SAROLA,6
SAROBAG,6
JAJAU,6
JAJANPATTI,6
BEDHAM,6
PADIYA NAGLA,6
PADHEGAON,6
PADAPAHAR,6
SARMATANR,6
CHHATA-ASCHA,6
CHHANDRAULI,6
THARWAI,6
SARDARSAHAR,6
DUDHAUNDA (H,6
DUBIA,6
PAKARIYA ROA,6
PAHARJAGANGA,6
PADNUR H,6
THOKUR,6
THIRUTHURAIY,6
THIPPARTHI,6
CHHINTANWALA,6
KAYASTHAGRAM,6
BARIPURA,6
MANIK CHAURI,6
MANIA,6
BEDETTI,6
JAIJON DOABA,6
JAGITYAL,6
DORNAHALLI,6
SARAI RANI,6
SARAHULA HAL,6
DULMERA,6
CHERUKUVADA,6
ALLURUROAD,6
TIKAULI RAWA,6
MANGIAKAMI,6
MANGANALLUR,6
MANDURA,6
TIKARIYA,6
SAPATGRAM,6
SANWARA HALT,6
SANVRAD,6
SANVATSAR,6
SANODIYA,6
ARAND,6
DUNGAR ROAD,6
JADOLI KA BA,6
JABRI,6
MANDHALI,6
KELAMANGALAM,6
KELA DEVI,6
CHHALESAR,6
CHERUVU MADH,6
BADHARI KALA,6
BADHAL,6
JAGDEVWALA,6
DUMRIKHURD,6
DUMRI BIHAR,6
DUMMURIPUT,6
BHUPAL SAGAR,6
KEKATUMAR,6
MANDAR HILL,6
MANDALGHAT,6
MANDA PADU,6
TIMTALA,6
TIMMAPURAM H,6
TIMMANACHERL,6
DULRASAR,6
ARABAGATTA,6
INNANJE,6
PANBARI,6
PANANGUDI,6
PAMAN,6
ITIKYALA,6
ITEHAR,6
TIPKAI,6
MANA,6
MAMBALAPPATT,6
MALUPOTA,6
MALUKA,6
BAND HAMIRPU,6
PANDOLI,6
PANDILLAPALL,6
PANDETOLA,6
KULTHAM ABDU,6
IQBAL GADH,6
SANKRA   HAL,6
SANKAVAL,6
SANKARA GUMM,6
WARUD ORANGE,6
SANJARPUR (H,6
KHABRA KALAN,6
KEUTIGUA,6
BANBIHARI -,6
CHAVADIPALAY,6
RAJIM,6
TIPLING,6
SANHA HALT,6
BHATEL,6
BHATASA (HAL,6
BEHAJ,6
INDEMAU,6
PANISAGAR,6
PANGARSHINDE,6
CHAUBE,6
CHATRAPPATTI,6
ALAWAL PUR,6
ALAPPAKKAM,6
TIRUPPACHETT,6
AMLI,6
BANAGALAPALL,6
MALSAILU HAL,6
MALLEMADUGU,6
KUND,6
KUBERPUR,6
DUNGRIPALI,6
KULHA HALT,6
EDAMANN,6
ICHCHANGADU,6
KUMRADOL,6
PANTIHAL PH,6
BARGACHIA,6
KHAJURHAT,6
KHAJRAHA,6
GODHA,6
MALKISAR,6
MALKHED,6
MALKERA JN,6
GOLAGHAT,6
CHAUBISI,6
BHAGEGA,6
PANOH,6
BELLAM KONDA,6
GOBINDPUR DU,6
PAPPINISSERI,6
PAPARERA,6
SAMHON,6
SAMBRE,6
ETMADPUR,6
RAMGARH,6
CHATAUD,6
MALETHU KANA,6
TIVARI,6
TIRUPPUVANAM,6
BADA PADAGAO,6
YEDAPALLI  H,6
HUMNABAD,6
EKDIL,6
SAMARALA,6
YEULKHED,6
BHARAT KHAND,6
ABHAYAPURI A,6
TUFANGANJ,6
CHAR BATIA,6
MAKUDI,6
MAKRAULI,6
MAKARDAHA,6
KHAPRI,6
KHANJA HALT,6
TRILOKPUR (H,6
TRIBEDIGANJ,6
BHANGALA,6
AREPALLI HAL,6
ACHEGAON,6
ARAVALI ROAD,6
ARANGMAHANAD,6
SALOGRA,6
PARISAL,6
PARIHARA,6
PAREWADI,6
BELSONDA,6
PARLAKIMIDI,6
PARKHAM,6
PARJANI  HAL,6
HIRODIH,6
ACHAL GANJ,6
FARIDAHA,6
FARAH,6
FALIMARI,6
KHANDEL,6
ABUTARA HALT,6
KHAMKHED,6
MAJU (PH),6
MAJNUPUR NAW,6
MAJHOLA PAKA,6
KHARKHAUDA,6
KHARKHARI,6
ALAM PUR ROA,6
AKOLNER,6
AKKARAIPPATT,6
SOMALAPURAM,6
SALEM MARKET,6
PATAKOTTACHE,6
PATA,6
SOLAN,6
BELVANDI,6
SALARPUR,6
SKPARA,6
DEVANHALLI,6
SALAGAON,6
SAKLESHPUR,6
MAHUGARA,6
KHARIA KHANG,6
KHARI - JHAL,6
MAISAR KHANA,6
BIHAT HALT,6
TURINJAPURAM,6
TUPKADIH,6
TUNIA,6
TUNG,6
KALEM,6
HETAMPUR,6
PATARA,6
PATAPATNAM,6
N.PANAKUDI,6
SAILA KHURD,6
UDASAR,6
UBARNI,6
CHANDSARA HA,6
MAILAM,6
MAHWA,6
MAHUWALA HAL,6
KHATKAR KALA,6
MAHROI,6
KALMESHWAR,6
MAHOLI,6
SAIDKHANPUR,6
BABA BAKALA,6
HINDOL ROAD,6
GACHHIPURA,6
G.RAMACHANDR,6
KALLUR YEDAH,6
NAGALWANCHA,6
DEROWAN PH,6
SIWAHA,6
MAHENDRALALN,6
BANGA,6
BANESWAR,6
KHIRIA KHURD,6
SIVAPUR,6
KHILERIYAN,6
CHANDKHEDA R,6
UGAON,6
GAISAL,6
HELAK,6
HEBBAL,6
HBL NAGAR H,6
HATWAR,6
BABUGARH,6
SITAPUR KUTC,6
BABHANJYOTIY,6
UMERDASHI,6
UMED,6
KHERVADI,6
KHERA SANDHA,6
KHEMLI,6
BANDHUA KALA,6
DHABLAN,6
MAHANGARWAL,6
CHANDAR,6
CHANDANPAHAR,6
KAMRUP KHETR,6
BABHAN GAON,6
BABAGANJ HAL,6
PAUTA (HALT),6
PATWARA,6
KAMPIL ROAD,6
GAIGAON,6
SAGONI,6
SAGMA,6
SAFRAI,6
SAFIDON,6
KAMLI,6
PEEPLEE - KA,6
PEDDANAYAKKA,6
PEDDADINNE H,6
PEDDA BRAHMA,6
CHALALA,6
UPLETA,6
UNDASA MADHA,6
UNCHI BASSI,6
UNCHAULIA,6
MAHADIA PH,6
MAHADEVASAL,6
KHORI,6
CHAMROLA,6
KAMBARGANVI,6
KAMARGANJ,6
PERASHSHANNU,6
PENGANGA,6
PENCHARTHAL,6
HARTHALA,6
HARSINGHPUR,6
BHANDAK,6
BAKHLETA,6
BHALUMASKA,6
BHALULATA,6
BAKAYANWALA,6
BIJROTHA,6
MADURAI EAST,6
MADLAUDA,6
KHUNDAUR,6
KHUMGAON BUR,6
BIJAULI,6
CHALLAKERE,6
SADDA SINGHW,6
SADASHIBAPUR,6
DEPUR PH,6
HARICHANDANP,6
DEORAKOT,6
PERIYANAGATH,6
HARKIA KHAL,6
HARISHDADPUR,6
HARISCHANDRA,6
ARNIYA,6
ARNETHA,6
CARRON,6
KHUKRANA HAL,6
BAISWARA,6
KHUDDA KORAL,6
NAGAVANGALA,6
BANGRIPOSI,6
NAGARUR,6
CHAKRAJ MAL,6
CHAKRA ROAD,6
ARJUNAHALLI,6
ARJANSAR,6
GANGADHARA,6
AYYALUR,6
PHARIHA,6
BHANDU MOTI,6
RUNKUTA,6
CAPPER QUARR,6
MACHERLA,6
MACHAPUR,6
KILLE,6
KILANWALI PU,6
KHUTHA,6
KALANAD HALT,6
GANGRAR,6
DEWANGANJ,6
GANGAULI (HA,6
BAAD,6
HARDUA,6
DEVARAYI,6
BAKAINA HALT,6
MABBI HALT,6
BARBATPUR,6
VADIPPATTI,6
VADADIYA,6
UTTARKATHANI,6
BAJUD,6
RUKHI HALT,6
ROSHAN MAU H,6
MURHESI RAMP,6
GARKHA F,6
GARHSHANKAR,6
HAMPAPURA,6
HAMIRPUR ROA,6
HALVAD,6
PINGLESHWAR,6
BARAYLA CHAU,6
LOTAPAHAR,6
LORHA,6
LOLIYA,6
BURHA PANKA,6
BURGULA HALT,6
BUNDKI,6
MURAHARA,6
VAIYAMPATTI,6
PIMPLA CHAUR,6
PIMPALKHUTI,6
PILU KHERA,6
MUNSIRHAT PH,6
PIPLI,6
PIPARPUR,6
PINGORA,6
BARYA RAM,6
BHIMAL,6
VAMBORI,6
VALI GONDA,6
BURHPURA,6
BANKRA NAYAB,6
LOHTA,6
LOHOGAD,6
KISONI,6
KISHAN-MANPU,6
KIRTYANAND N,6
KIRODA,6
BAREILLY CAN,6
GAROPARA HAL,6
GARNA SAHIB,6
RIBADA,6
REVELGANJ GH,6
RETHORAKALAN,6
PIRWA,6
PIRUMADARA (,6
PIPRITHAN,6
HALLIKHED,6
HALIYURU,6
HALDI ROAD,6
HALDHARPUR F,6
HADGAON ROAD,6
SONADA,6
HADALA BHAL,6
HABIBWALA,6
AMRELI PARA,6
AHRAURA ROAD,6
AHMEDABAD JN,6
AMRELI,6
LOHA   HALT,6
KODIGEHALLI,6
BUDNI,6
NAGSAR HALT,6
BUDHMA,6
BUDHI,6
BUDHA KHERA,6
BILOCHPURA (,6
POKARAN,6
GURUSAR SEHN,6
GURUJALA,6
GURUDIJHATIA,6
BHABHAR,6
POSOITA,6
PORA,6
POODOOR,6
GAUTAMDHARA,6
KALA BAKRA,6
KITHAM,6
LINGAM GUNTL,6
KAKRALA HALT,6
LELIGUMMA,6
BRIJ NAGAR,6
AJAKOLLU HAL,6
GAURIYAMAU,6
RENTACHIN TA,6
REDDI GUDEM,6
GHATKAVARANA,6
PRITHWIRAJPU,6
PRACHI ROAD,6
HABANGHATTA,6
GWALIOR (NG),6
SISAUNA,6
PUDUCHATIRAM,6
GHATERA,6
GHANTIKAL NI,6
SRAVANUR,6
RAYATPURA,6
RAYARU,6
RAYALCHERUVU,6
BRAHMAJAN,6
BOXIRHAT,6
LAYABAD,6
LASERI  HALT,6
KOILAKUNTLA,6
BORVIHIR,6
DEBARI,6
BORKHEDI,6
VARVALA,6
VARAKALPATTU,6
MUNDHA PANDE,6
AJARKA,6
RAYAKOTTAI,6
RAYAKA,6
RAYA DRUG,6
RAWANJNA,6
GUNJARIA,6
PULLAMPET,6
PULLAMBADI,6
PUKKIRAVARI,6
BETTAHALASUR,6
BETTADANAGEN,6
RAVLI,6
KOHIR(DECCAN,6
KODUMUNDA HA,6
KONA PH,6
KOMAKHAN,6
KOLVAGRAM,6
VEER,6
MULVAD,6
ASAN,6
ARUPPUKKOTTA,6
RAUZAGAON,6
BHAKRAULI,6
BHAJERA,6
BHADUTOLA PH,6
BHADROLI HAL,6
PURAINI,6
PUNTHOTTAM,6
KOLHADI,6
KOLATUR,6
BORGAON,6
KANDAGHAT,6
VELLUR HALT,6
BOKO,6
VENKATESHAPU,6
KORARI,6
KONNUR HALT,6
LAKWA,6
DAULTA,6
LAKSHMANPUR,6
LAKHPAT NAGA,6
Proddatur,6
PUSLA,6
SONDHA ROAD,6
GUMGAON,6
RATONA,6
RATAN SAHAR,6
RADHA BALAMP,6
RACHAGUNNERI,6
BHADER,6
BHADANPUR,6
GHOKSADANGA,6
GHOGI BARIAR,6
GHIALA,6
RASAULI,6
VIJAYSOTA,6
VIJAYPUR,6
DEEG,6
BARAIPURA  H,6
BARAGAON,6
BANSPANI,6
BANSKHO,6
KANASAR,6
MUKHASA PARU,6
BOLDA,6
BOLAI,6
GUDIPUDI,6
GUDAPARTI,6
GUAGACHHA,6
RAHA,6
GHUNGHUTI,6
GHUNAS HALT,6
GHOSUNDA,6
GHOSRANA,6
GHOSIPURA,6
MUJNAI,6
KOTAPAR ROAD,6
KOT FATEH,6
KORNAHALLI,6
AGTHORI,6
AGRA CITY,6
VILAYAT KALA,6
VILAD,6
VIKRAM NAGAR,6
BODHAN,6
LAIBURWA HAL,6
LAGARGAWAN,6
LABAN,6
RANJAN GAON,6
RANGMAHAL,6
GOVINDNAGAR,6
GOVINDGARH,6
GOVERDHAN,6
RAHMAT NAGAR,6
BIWAI,6
BISWA BRIDGE,6
AGARAM SIBBA,6
ADRI ROAD,6
KOTHA PAKKI,6
KUTURUKHAMAR,6
KUTTAKUDI,6
RAJAGAMBIRAM,6
RAIPUR R-V B,6
RANGJULI,6
RAMTEK,6
AGOMONI,6
AGHWANPUR,6
KUSHTALA,6
KURUSI,6
KURUMURTHI,6
KURUD,6
KURSEONG,6
KURLASI,6
KANHEGAON,6
BLOCK HUT(A),6
BLOCK HUT 'C,6
GIR GADHADA,6
KANHARGAON N,6
RAMPARDA,6
GOPINATHJEW,6
BHITAURA,6
BHAINSA,6
RAJATHGARH J,6
BHIMKHOJ,6
KURBHAR,6
KURAM,6
KUPGAL,6
VRIDDHACHALA,6
SIRUVATTUR H,6
GOT (HALT),6
GOLSAR,6
RAJMANE,6
RAJMALPUR RO,6
RAJIYASAR,6
WARISGANJ HA,6
WANKANER CIT,6
SIRRI,6
GOLANA  HALT,6
ABJUGANJ,6
ADHYATMIK NA,6
ADHINPUR,6
ADESAR,6
YADVENDRANAG,6
BINDADKATTI,6
AMLO,6
KALLAGAM,6
SIRLI,6
MURSHADPUR,6
BAKKAS,6
WIHIRGAON,6
WIRUR,6
ASOKHAR,6
GODHNESHWAR,6
KUMARGHAT,6
KRISHNARAJSA,6
BASBARI,6
KUDATINI,6
KAJGAON,6
BINJHOL,6
WADODA,6
WANDAL,6
WALGAON,6
BIRAUL,6
BIRANG KHERA,6
KUCHESAR ROA,6
KUDSAD,6
CANSAULIM,5
BHADBHUNJA,5
BHARAT KUP,5
BILHAR GHAT,5
CHORGHAT PIP,5
BARAKALAN,5
BINAIKI,5
KYATANAKERI,5
BARAHU,5
RASAYANI,5
LAVAN SATYAG,5
LAUL,5
PATHRALA,5
NIDHANI,5
HARRAWALA,5
HAMIR GARH,5
SAHELI,5
NIDI,5
CHAKERI,5
ANPARA,5
PARLU,5
GOLE,5
BENAL H,5
PT RAM PRASA,5
KRISHNASHILA,5
PREMPUR,5
BOBAS,5
AHERWADI H,5
BADALPUR PH,5
GOKULGARH,5
USIAKHAS HAL,5
GHONSOR,5
BUGIA,5
PARSA TIWARI,5
SAROTRA ROAD,5
HARDAS BIGHA,5
PIR UMROD,5
HARANGUL,5
HERIA PH,5
LOKKADKOT,5
PATHAKPUR,5
JANIYANA,5
IBRAHIMPUR H,5
GUWARI GHAT,5
HAMARAPUR,5
PINDRAI,5
MAGARDAHA,5
ASHAPURNA DE,5
BILESHWAR,5
BANIYA SANDA,5
SANJUJA-DA-A,5
GARHA GOODS,5
HONAGANAHALL,5
KOLDE,5
ROOMA,5
PAPRAKUND,5
PUTTARRA,5
PRATABPUR HA,5
PRAGATI MAID,5
GAURA,5
KURASTI KALA,5
TAVARGATTI,5
PATIALA CANT,5
GANGADHRA,5
KHULDIL ROAD,5
PALHAWAS,5
GHANDHI SMRU,5
MACHHRAULI,5
KIKAKUI ROAD,5
LUCKNOW WEST,5
CHANDARI,5
DIGHAL,5
JEONARA,5
SHIKARA,5
SHAKTINAGAR,5
DHINDA,5
DHEKWAD,5
SHIRAVADE,5
SHOGHI,5
SHIVRAMPUR,5
KHED TEMPLE,5
KHATGAON,5
BAGUMRA,5
DHARAMPUR HI,5
ANGADGERI H,5
SIKARIA HALT,5
MAJHAULA HAL,5
JOHNA,5
JMTRA PARASW,5
KADLIMATTI H,5
KACHNARA,5
KAHER,5
DHANAKYA,5
TORANG,5
TONDALAGOPAV,5
NAINPUR JN.,5
KAILAHAT,5
DEVRI P.H,5
DEVBALODA CH,5
SITALPUR (BE,5
BARGI,5
KALADEHI,5
SITIMANI,5
BARETH,5
BARELIPAR,5
NACHINDA PH,5
MYNAGURI RD,5
BHIMARLAI,5
BHIMRANA,5
TIRALDIH,5
MAMAN,5
SUJALPUR PH,5
SUISA,5
KANKATHER,5
SULERJAVALGE,5
MOTIJHEEL,5
KANSPUR GUGA,5
MALWAN,5
MANDAL,5
SUKRIMANGELA,5
DALPAT SINGH,5
KESAVARAM HA,5
TIMMACHIPURA,5
TIMBARVA,5
TILWARA,5
SULEHALLI,5
AMBLE,5
KARBIGWAN,5
MANDOR,5
TIKRA PH,5
MANGROLIA,5
MANDURAI HAL,5
MEKKUDI HALT,5
CHORGI H,5
KAVAS,5
KUMARHATTI D,5
ZORAWARPURA,5
CHINTA PARRU,5
MARUDUR HALT,5
MARKADHANA,5
KUDALA SANGA,5
RANTEJ,4
RANPURA,4
GHUTAI,4
BISHALGARH,4
BIRPUR,4
BIROLIYA,4
AGAUTHAR HAL,4
AGASOD,4
KURWAI KETHO,4
KURKURA,4
GUMANIHAT,4
RATANGAON,4
PUSHPATTUR,4
AUSA ROAD,4
RATAN SARAI,4
RATABARI,4
RASULPUR GOG,4
GHORI  HALT,4
RAGHOULI,4
RAFINAGAR F,4
RADHA KISHOR,4
RABHRA HAALT,4
BMVR,4
BLOCK HUT B,4
ADRAJ MOTI,4
VIROCHANNAGA,4
KOTHARIYA,4
LAHOAL,4
LAHING,4
LAHAVIT,4
KYARKOP,4
KUSWA HALT,4
VINNAMANGALA,4
BHAKARAPET,4
BHAIRONPUR,4
BHADRI,4
PUNGGUDI,4
PUNDIBARI,4
GUNRAJPUR DH,4
GULAPALAYAMU,4
GULABPURA,4
POWAR KHEDA,4
GURMURA,4
AUJURI,4
ATWA MUTHIA,4
GHATIGAON,4
GHATALA,4
PUNAICHAK HA,4
PULICHERLA,4
PUDUNAGARAM,4
AWA GARH,4
VINHERE,4
VIKHRAN ROAD,4
AHJU,4
POPHLAJ,4
PIPALWALI CH,4
GARHMAU,4
GARHI SANDRA,4
LADERMER,4
LACHHMANGARH,4
KOTRA,4
KOSMA,4
KOSAI,4
LAKHAMANCHI,4
PONDUGULA,4
REMA,4
REDDIPALLI,4
RAYSER JAGIR,4
AGRAN DHULGA,4
VIJAPADI ROA,4
GURIYA,4
AVATIHALLI,4
AUWA,4
PIRTHIGANJ,4
PIPRALA,4
HALLIKHERK,4
HAIBARGAON,4
HADOBHANGI P,4
HADMADIYA,4
PJP ROAD HAL,4
PIMPAR KHED,4
PIPLAJ,4
PIPARIYAKELA,4
GARHARA,4
GARHA,4
RORA,4
ROHALKHURD,4
GAUNTRA,4
LAKHAKERA,4
LAKDIYA,4
BOCHASAN JN.,4
VIDURASWATTH,4
VENKATANARAS,4
VENKATAM PAL,4
VENKATAGIRIK,4
BORIBIAL,4
KOLLENGODE,4
KOLE,4
BOMMAGUNDANA,4
BANTA RUGHNA,4
BANSINALA HA,4
GAREA BIHAR,4
GANJ MURADAB,4
GANGUWADA,4
LALIT KHERA,4
LALBAGH,4
BORDUBI ROAD,4
BORDI ROAD,4
VELLIYANAI,4
KOHLI,4
KOHDAD,4
BES,4
BERORE,4
PHURSUNGI,4
PHULWARTANR,4
HANUMAN CIRC,4
ROWRIAH,4
BOLAGARH ROA,4
GAJU HALT,4
SADASHIVAPET,4
PHANDA,4
PHAKHOAGARM,4
HEMPUR,4
SAGPHATA,4
SAGADAPATA,4
SABLIROAD,4
ARSENI,4
ARKHA HALT,4
HANSPURA,4
PHULAGURI,4
PHULAD,4
KOLAYAT,4
LAMSAKHANG,4
VAYALPADU,4
VAVERA,4
VAVDI,4
LAWA SARDARG,4
HARWADA,4
HARUBERA,4
BHANAUR,4
BHAN KARI,4
BHAMBHEWA,4
BHALWANI,4
GALAN,4
GAJULAGUDEN,4
BABA LAKSHMA,4
HASTAVARAMU,4
BACHELI,4
BABUPETH,4
PATERHI,4
PATCHUR,4
SAJERPAR,4
SAJANVAV ROA,4
SAFIPUR,4
PEDDASANA,4
HATI,4
HATHRAS QILA,4
HATHIGADH,4
BETGARA,4
BETAWAD,4
LANGARPETH,4
PATIYARA,4
LATH HALT,4
KOLAIGRAM,4
KOLAD,4
BORSAD,4
VARUD,4
VARAHI,4
BILKHA,4
LATTERI,4
PATHARKANDI,4
GAJARA BAHAR,4
HAZARIBAGH T,4
LILAPURROAD,4
